participant,image,image_type,RT
S074,S14,ingroup,583.0506553956968
S074,S15,ingroup,855.7861864803466
S074,S16,ingroup,1211.4408132460035
S074,S17,ingroup,861.6643980526906
S074,S18,ingroup,966.1214843153753
S074,S19,ingroup,773.7078087296134
S074,S20,ingroup,745.3332656158193
S074,S21,ingroup,493.9399176035323
S074,S22,ingroup,942.1596627072248
S074,S23,ingroup,658.6220558245334
S074,S24,ingroup,780.8492258704055
S074,S25,ingroup,905.5345679230716
S074,S26,outgroup,957.3699784975325
S074,S27,outgroup,1090.7679635015925
S074,S28,outgroup,991.6526759598064
S074,S29,outgroup,634.9113021390633
S074,S30,outgroup,1013.3373703005448
S074,S31,outgroup,1100.4804829131165
S074,S32,outgroup,715.600251647193
S074,S33,outgroup,841.8323195191481
S074,S34,outgroup,885.6850254174017
S074,S35,outgroup,984.1132159194773
S074,S36,outgroup,582.7581796569898
S074,S37,outgroup,1118.7524775030645
S074,S38,outgroup,1031.4713723744076
S074,S39,outgroup,1111.7641256216966
S074,S40,outgroup,559.3391386883559
S074,S41,outgroup,820.478059463256
S074,S42,outgroup,881.3865404162909
S074,S43,outgroup,987.6867387752711
S074,S44,outgroup,568.2695477155471
S074,S45,outgroup,840.8341647410123
S074,S46,outgroup,797.6350099264439
S074,S47,outgroup,803.5890759462944
S074,S48,outgroup,794.1112100860886
S074,S49,outgroup,754.229685225672
S074,S50,outgroup,544.358879431039
S075,S01,ingroup,969.3370570607793
S075,S02,ingroup,1062.651670037366
S075,S03,ingroup,1146.432435963511
S075,S04,ingroup,1005.1835474875088
S075,S05,ingroup,561.9547180584857
S075,S06,ingroup,992.009709238016
S075,S07,ingroup,1133.8080520805481
S075,S08,ingroup,1324.0068062829282
S075,S09,ingroup,1234.1623801804494
S075,S10,ingroup,941.7750617953151
S075,S11,ingroup,1224.8681243746023
S075,S12,ingroup,670.9544034610556
S075,S13,ingroup,1141.7049656139877
S075,S14,ingroup,832.9503415912593
S075,S15,ingroup,1000.4089760231221
S075,S16,ingroup,1128.186620118431
S075,S17,ingroup,880.221828097554
S075,S18,ingroup,1375.9510590579866
S075,S19,ingroup,780.3600464904753
S075,S20,ingroup,806.4407487582465
S075,S21,ingroup,704.4934886154472
S075,S22,ingroup,1106.7703279705959
S075,S23,ingroup,887.6187488828714
S075,S24,ingroup,1265.38628370582
S075,S25,ingroup,1173.4721388953649
S075,S26,outgroup,1096.2070400209948
S075,S27,outgroup,632.5128363383433
S075,S28,outgroup,1152.1951440222292
S075,S29,outgroup,1247.1606571706263
S075,S30,outgroup,1002.8969639534313
S075,S31,outgroup,922.9137601998618
S075,S32,outgroup,1357.4504404185348
S075,S33,outgroup,1002.661146753928
S075,S34,outgroup,1580.4083104633787
S075,S35,outgroup,1285.4671189213211
S075,S36,outgroup,1145.8795023225798
S075,S37,outgroup,1020.3580410731828
S075,S38,outgroup,1127.2534082706668
S075,S39,outgroup,1035.4659096053877
S075,S40,outgroup,699.4807430713664
S075,S41,outgroup,1250.35722045382
S075,S42,outgroup,822.4984183109716
S075,S43,outgroup,621.9496240977194
S075,S44,outgroup,1271.8235153662276
S075,S45,outgroup,1206.8669524593847
S075,S46,outgroup,1018.2756668480001
S075,S47,outgroup,830.6706263601745
S075,S48,outgroup,1256.2708970053295
S075,S49,outgroup,915.4920529303516
S075,S50,outgroup,704.9945122273496
S076,S01,ingroup,1016.1956889268415
S076,S02,ingroup,1163.0556267608952
S076,S03,ingroup,541.8770376025027
S076,S04,ingroup,846.1994634030893
S076,S05,ingroup,795.2371331080569
S076,S06,ingroup,479.3302800754451
S076,S07,ingroup,591.043612648813
S076,S08,ingroup,471.5517115671651
S076,S09,ingroup,975.3803347847438
S076,S10,ingroup,519.618366065611
S076,S11,ingroup,599.3684090159178
S076,S12,ingroup,921.8991538099492
S076,S13,ingroup,468.75438879205046
S076,S14,ingroup,765.5943578383556
S076,S15,ingroup,456.046675350654
S076,S16,ingroup,992.6047567593245
S076,S17,ingroup,744.2334844250852
S076,S18,ingroup,943.0047345683345
S076,S19,ingroup,679.4536189626303
S076,S20,ingroup,624.7229435578339
S076,S21,ingroup,507.83435997257516
S076,S22,ingroup,808.5758922492399
S076,S23,ingroup,800.8333859756509
S076,S24,ingroup,740.9434007050501
S076,S25,ingroup,455.03312651543047
S076,S26,outgroup,628.3196476047918
S076,S27,outgroup,843.5448174243401
S076,S28,outgroup,979.1747274852156
S076,S29,outgroup,967.1548274779875
S076,S30,outgroup,910.9493435999809
S076,S31,outgroup,1188.8738098236054
S076,S32,outgroup,735.0843167218811
S076,S33,outgroup,817.7997064543911
S076,S34,outgroup,778.146338817464
S076,S35,outgroup,957.467820863367
S076,S36,outgroup,461.2506076419144
S076,S37,outgroup,1381.682006806715
S076,S38,outgroup,917.9533394501005
S076,S39,outgroup,888.0354430253642
S076,S40,outgroup,770.4322033871248
S076,S41,outgroup,921.5205083972315
S076,S42,outgroup,777.0491848578188
S076,S43,outgroup,621.711699457024
S076,S44,outgroup,439.79802713635553
S076,S45,outgroup,779.9464043752641
S076,S46,outgroup,394.18303424289695
S076,S47,outgroup,798.6470970556404
S076,S48,outgroup,1106.1344980666247
S076,S49,outgroup,609.1335288792445
S076,S50,outgroup,323.4102135212416
S077,S01,ingroup,820.587294872486
S077,S02,ingroup,903.3080733484059
S077,S03,ingroup,867.3470109526816
S077,S04,ingroup,1057.9264419942604
S077,S05,ingroup,603.4778997930662
S077,S06,ingroup,852.1406251911974
S077,S07,ingroup,722.946355884109
S077,S08,ingroup,854.6464764187456
S077,S09,ingroup,603.0718236025932
S077,S10,ingroup,555.037738644942
S077,S11,ingroup,746.2687223946048
S077,S12,ingroup,655.2268363467236
S077,S13,ingroup,609.7400236404462
S077,S14,ingroup,620.1674505042986
S077,S15,ingroup,1015.0061875938002
S077,S16,ingroup,1100.242101108551
S077,S17,ingroup,850.7101416583655
S077,S18,ingroup,803.6920885147929
S077,S19,ingroup,664.1986767809516
S077,S20,ingroup,1016.2252749392222
S077,S21,ingroup,649.9063741138245
S077,S22,ingroup,828.5759660722728
S077,S23,ingroup,547.6334024622379
S077,S24,ingroup,869.656983099176
S077,S25,ingroup,891.3817614318976
S077,S26,outgroup,998.1917215323734
S077,S27,outgroup,758.7084607521285
S077,S28,outgroup,829.0067517383951
S077,S29,outgroup,872.1995560711758
S077,S30,outgroup,1001.4769894707661
S077,S31,outgroup,1154.742776668235
S077,S32,outgroup,509.3360981594176
S077,S33,outgroup,1116.44433091482
S077,S34,outgroup,1097.2013428153634
S077,S35,outgroup,591.8827350303384
S077,S36,outgroup,681.7450131266739
S077,S37,outgroup,835.6575902601726
S077,S38,outgroup,948.6336989228703
S077,S39,outgroup,1061.7065503874765
S077,S40,outgroup,537.3021913046447
S077,S41,outgroup,886.9568574376698
S077,S42,outgroup,438.11856996890344
S077,S43,outgroup,446.2697090431733
S077,S44,outgroup,762.1869415389938
S077,S45,outgroup,657.233033502321
S077,S46,outgroup,826.4921314315988
S077,S47,outgroup,835.4338860777427
S077,S48,outgroup,764.9030678526791
S077,S49,outgroup,1008.7144130608667
S077,S50,outgroup,970.070205467023
S078,S01,ingroup,484.78101558564356
S078,S02,ingroup,499.22930126853123
S078,S03,ingroup,765.9462835534686
S078,S04,ingroup,913.2014447702115
S078,S05,ingroup,933.8303589788508
S078,S06,ingroup,814.1171408154918
S078,S07,ingroup,739.9013416615891
S078,S08,ingroup,984.3537544529925
S078,S09,ingroup,1064.9302671412024
S078,S10,ingroup,831.0888427093128
S078,S11,ingroup,626.3614228782089
S078,S12,ingroup,1167.5401444186896
S078,S13,ingroup,556.9076527743546
S078,S14,ingroup,869.0726833139495
S078,S15,ingroup,665.5364449696585
S078,S16,ingroup,850.7854189104047
S078,S17,ingroup,782.8116107427684
S078,S18,ingroup,468.50110997826977
S078,S19,ingroup,844.7258406370173
S078,S20,ingroup,898.3264715446485
S078,S21,ingroup,828.7008948473319
S078,S22,ingroup,1084.0965588211113
S078,S23,ingroup,694.4289710250474
S078,S24,ingroup,929.9516976382715
S078,S25,ingroup,1279.1906001582388
S078,S26,outgroup,960.9969869983511
S078,S27,outgroup,958.5806879102321
S078,S28,outgroup,820.4155452643225
S078,S29,outgroup,636.2227088176568
S078,S30,outgroup,737.5637603688622
S078,S31,outgroup,540.8198204743487
S078,S32,outgroup,458.2597408898443
S078,S33,outgroup,810.8014846238034
S078,S34,outgroup,872.6772815281737
S078,S35,outgroup,1083.843288597019
S078,S36,outgroup,597.9658046323016
S078,S37,outgroup,570.0052890908105
S078,S38,outgroup,661.7399699135763
S078,S39,outgroup,671.8216607764376
S078,S40,outgroup,1266.1464902170555
S078,S41,outgroup,569.734102559379
S078,S42,outgroup,793.6825304533864
S078,S43,outgroup,-24.037580598586374
S078,S44,outgroup,825.69052808549
S078,S45,outgroup,844.7838490272159
S078,S46,outgroup,1045.6967481859272
S078,S47,outgroup,696.8914899674594
S078,S48,outgroup,832.0808156956759
S078,S49,outgroup,994.7211823343728
S078,S50,outgroup,1107.9007246417846
S079,S01,ingroup,815.7379498716974
S079,S02,ingroup,1161.4875478660942
S079,S03,ingroup,892.0591875577405
S079,S04,ingroup,831.1527143735017
S079,S05,ingroup,866.2430747893185
S079,S06,ingroup,820.643954124784
S079,S07,ingroup,837.5390250812658
S079,S08,ingroup,892.1622856587597
S079,S09,ingroup,758.782880337403
S079,S10,ingroup,791.1978436905562
S079,S11,ingroup,1067.477339373992
S079,S12,ingroup,1111.3495836853467
S079,S13,ingroup,841.6000040307056
S079,S14,ingroup,1117.3217245995768
S079,S15,ingroup,801.7430558281307
S079,S16,ingroup,1199.928858217306
S079,S17,ingroup,924.9236336794933
S079,S18,ingroup,664.0226119448898
S079,S19,ingroup,550.9659868913128
S079,S20,ingroup,693.6260268228183
S079,S21,ingroup,517.955472893229
S079,S22,ingroup,892.9494123752047
S079,S23,ingroup,677.554837357863
S079,S24,ingroup,1082.7188801074565
S079,S25,ingroup,862.6832794330483
S079,S26,outgroup,1039.5034171168802
S079,S27,outgroup,898.9118524986268
S079,S28,outgroup,1180.5718344212903
S079,S29,outgroup,1301.5051328918453
S079,S30,outgroup,831.1871490590866
S079,S31,outgroup,1190.375209470771
S079,S32,outgroup,901.3024530976705
S079,S33,outgroup,955.2111641197193
S079,S34,outgroup,1104.2866977425886
S079,S35,outgroup,1158.0245523579267
S079,S36,outgroup,1219.5477739942146
S079,S37,outgroup,691.2646471350702
S079,S38,outgroup,1011.0324633822333
S079,S39,outgroup,1094.1073238865115
S079,S40,outgroup,1016.51085679383
S079,S41,outgroup,1063.2642289822236
S079,S42,outgroup,1250.2275730074387
S079,S43,outgroup,1048.1200294463747
S079,S44,outgroup,679.5767989925463
S079,S45,outgroup,1558.8485755974198
S079,S46,outgroup,701.9813090956965
S079,S47,outgroup,1073.9480296832637
S079,S48,outgroup,1227.1444772233745
S079,S49,outgroup,1189.2886097120443
S079,S50,outgroup,876.1508322990145
S080,S01,ingroup,626.7266741297249
S080,S02,ingroup,860.7465767574665
S080,S03,ingroup,651.243007741372
S080,S04,ingroup,823.3968044020323
S080,S05,ingroup,277.47943445496037
S080,S06,ingroup,741.9882011171006
S080,S07,ingroup,649.0317352673466
S080,S08,ingroup,59.58270574835433
S080,S09,ingroup,745.9374258951361
S080,S10,ingroup,739.1955691173603
S080,S11,ingroup,692.2831007510393
S080,S12,ingroup,452.83395308333286
S080,S13,ingroup,529.5135359308817
S080,S14,ingroup,754.2479087411429
S080,S15,ingroup,514.8773512851732
S080,S16,ingroup,798.5311950240487
S080,S17,ingroup,323.0295516028513
S080,S18,ingroup,736.8386196618701
S080,S19,ingroup,546.2141152650267
S080,S20,ingroup,710.2917449840958
S080,S21,ingroup,626.5826347081046
S080,S22,ingroup,926.2855770322614
S080,S23,ingroup,525.7254375378761
S080,S24,ingroup,992.3954695408456
S080,S25,ingroup,664.5486401793136
S080,S26,outgroup,683.105197069503
S080,S27,outgroup,713.0932293703987
S080,S28,outgroup,838.7953833697677
S080,S29,outgroup,451.6995637631188
S080,S30,outgroup,533.2565937718549
S080,S31,outgroup,541.4286991308663
S080,S32,outgroup,1016.1141381544709
S080,S33,outgroup,1250.6164081746767
S080,S34,outgroup,805.9564481012624
S080,S35,outgroup,483.9966038248379
S080,S36,outgroup,502.1304780294796
S080,S37,outgroup,375.7006685705987
S080,S38,outgroup,957.9158267908097
S080,S39,outgroup,791.1758673117788
S080,S40,outgroup,690.6475670753028
S080,S41,outgroup,934.7322655429897
S080,S42,outgroup,516.1349820180766
S080,S43,outgroup,335.48318464735485
S080,S44,outgroup,710.498561622721
S080,S45,outgroup,538.0852259133565
S080,S46,outgroup,599.8286190432834
S080,S47,outgroup,740.1831455898069
S080,S48,outgroup,617.6268232369764
S080,S49,outgroup,930.5305436569794
S080,S50,outgroup,62.64623245455732
S081,S01,ingroup,734.2535027868563
S081,S02,ingroup,1147.2858637667368
S081,S03,ingroup,664.8186518600351
S081,S04,ingroup,687.1043014400024
S081,S05,ingroup,1422.1646933051536
S081,S06,ingroup,895.5797604493176
S081,S07,ingroup,959.7152487365868
S081,S08,ingroup,786.6023467908545
S081,S09,ingroup,995.9630255633608
S081,S10,ingroup,1150.3346618870012
S081,S11,ingroup,866.7332059154749
S081,S12,ingroup,797.817024497749
S081,S13,ingroup,546.2966205982126
S081,S14,ingroup,864.071269243996
S081,S15,ingroup,471.52514151538924
S081,S16,ingroup,1353.1882057243326
S081,S17,ingroup,990.3380344268057
S081,S18,ingroup,605.2273304964888
S081,S19,ingroup,1004.2099025686082
S081,S20,ingroup,574.4732002432004
S081,S21,ingroup,842.899395850088
S081,S22,ingroup,817.2721716137047
S081,S23,ingroup,791.1678504750357
S081,S24,ingroup,491.38482849543254
S081,S25,ingroup,493.47081259833556
S081,S26,outgroup,1336.2977684545535
S081,S27,outgroup,846.2247859680671
S081,S28,outgroup,1018.7901410801646
S081,S29,outgroup,1022.2332878022197
S081,S30,outgroup,1055.493834337657
S081,S31,outgroup,450.51282769750674
S081,S32,outgroup,1011.405113594518
S081,S33,outgroup,1348.715367506971
S081,S34,outgroup,1147.3456519298388
S081,S35,outgroup,1073.8939619476103
S081,S36,outgroup,1079.9721173831615
S081,S37,outgroup,1033.8041728859075
S081,S38,outgroup,1156.3884807452246
S081,S39,outgroup,1025.4648503365822
S081,S40,outgroup,862.1395571091821
S081,S41,outgroup,1091.4534612532339
S081,S42,outgroup,841.8927081359675
S081,S43,outgroup,778.8457050684675
S081,S44,outgroup,889.9317256331835
S081,S45,outgroup,1194.8727959178757
S081,S46,outgroup,883.6354501835333
S081,S47,outgroup,1182.54772297229
S081,S48,outgroup,1066.5240966845408
S081,S49,outgroup,1181.849690704375
S081,S50,outgroup,364.21123279229204
S082,S01,ingroup,643.2198931172179
S082,S02,ingroup,1393.3308371488124
S082,S03,ingroup,821.0598931441275
S082,S04,ingroup,553.0004121104528
S082,S05,ingroup,720.6615245272077
S082,S06,ingroup,1329.3799083854137
S082,S07,ingroup,1055.926118633434
S082,S08,ingroup,834.6527731960933
S082,S09,ingroup,986.5716957775038
S082,S10,ingroup,584.0184943085312
S082,S11,ingroup,703.2457837637469
S082,S12,ingroup,997.2988488479156
S082,S13,ingroup,764.3614839898069
S082,S14,ingroup,952.3911703359471
S082,S15,ingroup,953.8386746867727
S082,S16,ingroup,856.045004024068
S082,S17,ingroup,1155.7300429641489
S082,S18,ingroup,1084.1175908615676
S082,S19,ingroup,669.0135976160872
S082,S20,ingroup,998.9701194172869
S082,S21,ingroup,698.6482672604728
S082,S22,ingroup,903.5295538923966
S082,S23,ingroup,559.9734563425977
S082,S24,ingroup,1052.5780141593207
S082,S25,ingroup,688.8723070295921
S082,S26,outgroup,1050.0046546455615
S082,S27,outgroup,677.1095943907521
S082,S28,outgroup,796.6728625193425
S082,S29,outgroup,833.4140640881682
S082,S30,outgroup,729.1901697203488
S082,S31,outgroup,747.7903284950684
S082,S32,outgroup,1097.929927318263
S082,S33,outgroup,852.8530005415644
S082,S34,outgroup,739.0418465945415
S082,S35,outgroup,986.2450697530079
S082,S36,outgroup,506.24648220133736
S082,S37,outgroup,937.0145552413361
S082,S38,outgroup,929.8303839027924
S082,S39,outgroup,1074.734891415392
S082,S40,outgroup,738.7663060201968
S082,S41,outgroup,1248.6995048947538
S082,S42,outgroup,841.9743232840237
S082,S43,outgroup,753.7964947392826
S082,S44,outgroup,1273.947400516986
S082,S45,outgroup,900.6520310310013
S082,S46,outgroup,692.5069766253418
S082,S47,outgroup,923.4739839213671
S082,S48,outgroup,916.6093909946713
S082,S49,outgroup,395.1594763431165
S082,S50,outgroup,687.6047772921336
S083,S01,ingroup,714.4571076320564
S083,S02,ingroup,1145.2723933418883
S083,S03,ingroup,650.9161418960085
S083,S04,ingroup,757.637875295129
S083,S05,ingroup,847.27227501525
S083,S06,ingroup,603.7925270882541
S083,S07,ingroup,1022.9117904432392
S083,S08,ingroup,887.2395306136225
S083,S09,ingroup,596.9621201486593
S083,S10,ingroup,758.0715933276131
S083,S11,ingroup,975.5130543462406
S083,S12,ingroup,559.7349111893378
S083,S13,ingroup,940.6631237386403
S083,S14,ingroup,481.583855006234
S083,S15,ingroup,1006.3926250581127
S083,S16,ingroup,906.870953495168
S083,S17,ingroup,594.3196394880267
S083,S18,ingroup,611.0252802075124
S083,S19,ingroup,576.0496171855541
S083,S20,ingroup,874.3385212247234
S083,S21,ingroup,1040.4154776453297
S083,S22,ingroup,1103.2949065148405
S083,S23,ingroup,772.8162501126297
S083,S24,ingroup,1172.14526927659
S083,S25,ingroup,643.490673413779
S083,S26,outgroup,1185.5740197875637
S083,S27,outgroup,548.0531421032974
S083,S28,outgroup,1022.6006090528883
S083,S29,outgroup,915.7969097415796
S083,S30,outgroup,668.7690782234216
S083,S31,outgroup,282.9719274760059
S083,S32,outgroup,663.5245453957838
S083,S33,outgroup,663.896983232926
S083,S34,outgroup,432.4882581894305
S083,S35,outgroup,1027.9361130727968
S083,S36,outgroup,688.1129281021778
S083,S37,outgroup,575.8919534494407
S083,S38,outgroup,585.283870448883
S083,S39,outgroup,1020.7371983325795
S083,S40,outgroup,584.1434001856471
S083,S41,outgroup,746.2076742996308
S083,S42,outgroup,784.7256508806591
S083,S43,outgroup,399.6018575283334
S083,S44,outgroup,809.2269946291732
S083,S45,outgroup,920.5122875399733
S083,S46,outgroup,537.4316392079494
S083,S47,outgroup,959.1074178421296
S083,S48,outgroup,732.6998944727708
S083,S49,outgroup,571.7631045366046
S083,S50,outgroup,621.4695015305979
S084,S01,ingroup,294.44245841644096
S084,S02,ingroup,642.0106423996206
S084,S03,ingroup,318.66107214422664
S084,S04,ingroup,574.868184864386
S084,S05,ingroup,657.3977684429923
S084,S06,ingroup,770.3255621503254
S084,S07,ingroup,898.7371094773764
S084,S08,ingroup,179.02266989301626
S084,S09,ingroup,405.5026251022223
S084,S10,ingroup,570.7483857781023
S084,S11,ingroup,688.0169270683605
S084,S12,ingroup,434.1385066789926
S084,S13,ingroup,445.31622891360286
S084,S14,ingroup,618.6040855111842
S084,S15,ingroup,211.8980221501891
S084,S16,ingroup,804.8062926641088
S084,S17,ingroup,360.4630159997352
S084,S18,ingroup,457.017001207524
S084,S19,ingroup,670.3867696114738
S084,S20,ingroup,361.2528823848155
S084,S21,ingroup,594.5726045490366
S084,S22,ingroup,1169.6075225110621
S084,S23,ingroup,1091.8093832780648
S084,S24,ingroup,898.7067494684161
S084,S25,ingroup,385.69036164578495
S084,S26,outgroup,503.57673314919174
S084,S27,outgroup,587.4378675702882
S084,S28,outgroup,891.5699208066178
S084,S29,outgroup,1052.7092517068627
S084,S30,outgroup,582.5857657975073
S084,S31,outgroup,892.9646404183577
S084,S32,outgroup,813.3567066865935
S084,S33,outgroup,560.179194319143
S084,S34,outgroup,508.94673208181086
S084,S35,outgroup,619.1066236072517
S084,S36,outgroup,631.6652350729353
S084,S37,outgroup,834.7596565431165
S084,S38,outgroup,332.21903187553306
S084,S39,outgroup,1050.1327185509767
S084,S40,outgroup,890.061981319532
S084,S41,outgroup,624.024413888422
S084,S42,outgroup,806.5006441483418
S084,S43,outgroup,255.88899761707557
S084,S44,outgroup,736.755721491319
S084,S45,outgroup,592.1827169740861
S084,S46,outgroup,575.7038382730517
S084,S47,outgroup,597.4159576140122
S084,S48,outgroup,772.4519838054899
S084,S49,outgroup,968.1174060048419
S084,S50,outgroup,510.5574181917837
S085,S01,ingroup,755.7507648934627
S085,S02,ingroup,1099.2969431449233
S085,S03,ingroup,646.5051618970616
S085,S04,ingroup,621.7111735358335
S085,S05,ingroup,674.168406836603
S085,S06,ingroup,519.1799028246489
S085,S07,ingroup,1077.622211703256
S085,S08,ingroup,745.5852213349111
S085,S09,ingroup,891.9237458582392
S085,S10,ingroup,670.7313394616211
S085,S11,ingroup,649.0480131683306
S085,S12,ingroup,1028.0972934158176
S085,S13,ingroup,383.5342324303936
S085,S14,ingroup,769.4718392920287
S085,S15,ingroup,725.0305113244578
S085,S16,ingroup,1195.0692672931204
S085,S17,ingroup,796.1635051761434
S085,S18,ingroup,762.8664934601798
S085,S19,ingroup,644.1983277504631
S085,S20,ingroup,789.3277830660107
S085,S21,ingroup,527.7306106506628
S085,S22,ingroup,1143.6813517820317
S085,S23,ingroup,529.3926405557002
S085,S24,ingroup,1184.761538602002
S085,S25,ingroup,570.3331192818763
S085,S26,outgroup,1161.006839271276
S085,S27,outgroup,753.6697639212184
S085,S28,outgroup,1328.119056831607
S085,S29,outgroup,313.6771547681371
S085,S30,outgroup,695.763458328921
S085,S31,outgroup,662.8788122750992
S085,S32,outgroup,352.2095007293522
S085,S33,outgroup,522.1824513396913
S085,S34,outgroup,688.7871570778815
S085,S35,outgroup,523.0841180045447
S085,S36,outgroup,668.9772120932387
S085,S37,outgroup,929.633098061772
S085,S38,outgroup,745.3279967058223
S085,S39,outgroup,674.8792928346098
S085,S40,outgroup,1016.290050596652
S085,S41,outgroup,981.3259813805079
S085,S42,outgroup,937.3153943273708
S085,S43,outgroup,905.608770114852
S085,S44,outgroup,1244.7399571664587
S085,S45,outgroup,924.1986762879333
S085,S46,outgroup,1168.6555904260233
S085,S47,outgroup,705.3552702476208
S085,S48,outgroup,879.9744861469281
S085,S49,outgroup,641.803569073171
S085,S50,outgroup,624.1312737030134
S086,S01,ingroup,794.4227278340595
S086,S02,ingroup,968.4785697618297
S086,S03,ingroup,976.5846498390276
S086,S04,ingroup,951.8578678429864
S086,S05,ingroup,1099.9434831690428
S086,S06,ingroup,1316.5153030470665
S086,S07,ingroup,734.3965545317941
S086,S08,ingroup,935.23798110525
S086,S09,ingroup,1038.095837026827
S086,S10,ingroup,971.9163732284419
S086,S11,ingroup,921.095866904969
S086,S12,ingroup,1091.849805632538
S086,S13,ingroup,875.9368144120288
S086,S14,ingroup,774.4687563052667
S086,S15,ingroup,956.0862814205113
S086,S16,ingroup,1044.936674540984
S086,S17,ingroup,982.5987688488924
S086,S18,ingroup,972.8772897789632
S086,S19,ingroup,775.6188885731157
S086,S20,ingroup,774.9348936187346
S086,S21,ingroup,739.3011000964812
S086,S22,ingroup,1109.6362376726793
S086,S23,ingroup,616.1874874256639
S086,S24,ingroup,765.3434240204549
S086,S25,ingroup,937.4786813104527
S086,S26,outgroup,1251.1322193401322
S086,S27,outgroup,850.3137977349362
S086,S28,outgroup,916.50564509796925
S086,S29,outgroup,970.1585250134325
S086,S30,outgroup,878.1353906437743
S086,S31,outgroup,840.7157129371365
S086,S32,outgroup,881.9101991991356
S086,S33,outgroup,1098.5060669158086
S086,S34,outgroup,996.9431159681749
S086,S35,outgroup,897.9035239132967
S086,S36,outgroup,754.1149211134983
S086,S37,outgroup,838.3593912989402
S086,S38,outgroup,925.2904896897878
S086,S39,outgroup,1114.4472471353185
S086,S40,outgroup,1117.2536468245119
S086,S41,outgroup,1141.732620576031
S086,S42,outgroup,1314.1905786941506
S086,S43,outgroup,584.9534594139022
S086,S44,outgroup,773.503977418874
S086,S45,outgroup,982.7967188140367
S086,S46,outgroup,956.6711799008439
S086,S47,outgroup,558.3283466582579
S086,S48,outgroup,1141.6455183104783
S086,S49,outgroup,673.1414609781853
S086,S50,outgroup,616.6738729885199
S087,S01,ingroup,876.4342801574328
S087,S02,ingroup,697.3326470763184
S087,S03,ingroup,585.1477241615312
S087,S04,ingroup,692.2457336425608
S087,S05,ingroup,526.3891882960615
S087,S06,ingroup,583.9498071966818
S087,S07,ingroup,855.7533588824862
S087,S08,ingroup,772.5431438226333
S087,S09,ingroup,681.9265302693963
S087,S10,ingroup,393.90091251336264
S087,S11,ingroup,649.6953269260214
S087,S12,ingroup,318.4609996618212
S087,S13,ingroup,677.3932407855274
S087,S14,ingroup,972.5670449504287
S087,S15,ingroup,402.64941345237105
S087,S16,ingroup,787.4730650333348
S087,S17,ingroup,952.5922866026116
S087,S18,ingroup,522.7173523131318
S087,S19,ingroup,551.2488530651862
S087,S20,ingroup,664.6522725336772
S087,S21,ingroup,677.1159434583119
S087,S22,ingroup,706.9520525521498
S087,S23,ingroup,797.0397272051744
S087,S24,ingroup,-97.07038608756511
S087,S25,ingroup,829.1906409637663
S087,S26,outgroup,831.0927758010451
S087,S27,outgroup,347.00623309310055
S087,S28,outgroup,1120.2862886154473
S087,S29,outgroup,862.7569755572202
S087,S30,outgroup,1007.0441239771017
S087,S31,outgroup,783.8012438461977
S087,S32,outgroup,523.144317618418
S087,S33,outgroup,999.0444830543927
S087,S34,outgroup,735.756321787912
S087,S35,outgroup,995.6695721703343
S087,S36,outgroup,579.4555642375623
S087,S37,outgroup,717.0366263244277
S087,S38,outgroup,696.6214416896097
S087,S39,outgroup,923.8798111968022
S087,S40,outgroup,1156.6504780749112
S087,S41,outgroup,733.4517741631015
S087,S42,outgroup,818.7266996607086
S087,S43,outgroup,569.8375851508074
S087,S44,outgroup,881.8439713579105
S087,S45,outgroup,1021.18754540163
S087,S46,outgroup,554.3047061579629
S087,S47,outgroup,832.2508305834388
S087,S48,outgroup,796.5522497129484
S087,S49,outgroup,958.0189907442426
S087,S50,outgroup,744.5122111139727
S088,S01,ingroup,540.9594940807588
S088,S02,ingroup,1043.372599935095
S088,S03,ingroup,678.5353534841482
S088,S04,ingroup,982.6928513372357
S088,S05,ingroup,748.7209964180648
S088,S06,ingroup,821.5506603735905
S088,S07,ingroup,1043.7015066979968
S088,S08,ingroup,1165.3378351526483
S088,S09,ingroup,757.1360465686904
S088,S10,ingroup,785.9103093535308
S088,S11,ingroup,580.346783354946
S088,S12,ingroup,847.4197790380409
S088,S13,ingroup,396.0238271698136
S088,S14,ingroup,808.4267271783899
S088,S15,ingroup,794.9087210475388
S088,S16,ingroup,1065.506464008634
S088,S17,ingroup,654.2751056893006
S088,S18,ingroup,655.1573268594198
S088,S19,ingroup,451.76443856062224
S088,S20,ingroup,1014.1218937583003
S088,S21,ingroup,579.7985803264883
S088,S22,ingroup,571.6660369060771
S088,S23,ingroup,1246.7199643040017
S088,S24,ingroup,892.21993847917
S088,S25,ingroup,901.2966639354216
S088,S26,outgroup,875.3797583862042
S088,S27,outgroup,1543.8750032780608
S088,S28,outgroup,624.3578880286267
S088,S29,outgroup,670.6703315537987
S088,S30,outgroup,667.1115149689219
S088,S31,outgroup,916.419469463935
S088,S32,outgroup,925.7907627841963
S088,S33,outgroup,497.62421267080185
S088,S34,outgroup,1244.5820831956312
S088,S35,outgroup,984.5295515777531
S088,S36,outgroup,769.2477970638492
S088,S37,outgroup,1051.9666191710326
S088,S38,outgroup,884.6605502133639
S088,S39,outgroup,719.7678154467417
S088,S40,outgroup,1253.7259967629852
S088,S41,outgroup,1096.7311354672527
S088,S42,outgroup,765.6107715423846
S088,S43,outgroup,830.7213234554706
S088,S44,outgroup,645.7643452964045
S088,S45,outgroup,1214.020965019921
